Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0010225	29953	9567	11450	21284	7671	8446	15086	14951	16315	10854	10729	10352	13047.89	15451	10645	0.689	-0.537	-5.493	3.9452993918272e-08	1.83024904598984e-06	0.0014	0.0131	0.0068	0.0068	TRUE	0.0292
FBgn0032029	917	254	309	399	167	213	462	397	440	203	234	261	332.87	433	233	0.532	-0.91	-5.48	4.25748953920189e-08	1.945830071788e-06	0.008	0.0223	0.0164	0.0164	TRUE	0.1605
FBgn0032638	327	104	114	155	46	41	165	163	162	79	64	50	113.88	163	64	0.403	-1.311	-5.457	4.85200025502939e-08	2.20493705467076e-06	0.0111	0.0405	0.0306	0.0306	TRUE	0.4615
FBgn0039098	744	212	276	394	137	170	375	331	393	201	192	208	283.37	366	200	0.546	-0.873	-5.431	5.61173201903965e-08	2.53724350728864e-06	0	0.024	0.0146	0.0146	TRUE	0.0708
FBgn0037912	2109	773	904	1434	517	608	1062	1208	1288	731	723	745	959.66	1186	733	0.62	-0.69	-5.397	6.76888960891635e-08	3.0296733541014e-06	0.0046	0.0161	0.0106	0.0106	TRUE	0.107
FBgn0038865	594	212	268	315	121	155	299	331	382	161	169	190	255.37	337	173	0.514	-0.961	-5.377	7.56223099517919e-08	3.35108415293836e-06	0.0089	0.0252	0.0184	0.0184	TRUE	0.1477
FBgn0031258	473	133	111	194	46	52	238	208	158	99	64	64	138.54	201	76	0.381	-1.391	-5.33	9.81333176741911e-08	4.24307505108748e-06	0.0472	0.0356	0.0398	0.0398	TRUE	0.3971
FBgn0000079	763	395	389	263	150	217	384	617	554	134	210	266	360.96	518	203	0.39	-1.358	-5.323	1.02093917849215e-07	4.39299771151189e-06	0.083	0.0216	0.0433	0.0433	TRUE	0.7571
FBgn0052412	2620	834	1017	1739	647	715	1320	1303	1449	887	905	876	1123.36	1357	889	0.655	-0.609	-5.303	1.13944407345643e-07	4.80996604847222e-06	9e-04	0.0156	0.0085	0.0085	TRUE	0.0407
FBgn0264693	10963	3895	3467	7213	2572	2943	5522	6087	4940	3678	3597	3607	4571.94	5516	3627	0.658	-0.604	-5.205	1.94017207511473e-07	8.03772682467297e-06	0.0051	0.0135	0.0095	0.0095	TRUE	0.1005
FBgn0027348	501	192	220	271	100	134	252	300	313	138	140	164	218.03	288	147	0.512	-0.965	-5.198	2.01178310181084e-07	8.22302432137633e-06	0.0084	0.0273	0.0195	0.0195	TRUE	0.1589
FBgn0028514	1690	449	442	877	275	269	851	702	630	447	385	330	557.38	728	387	0.533	-0.909	-5.198	2.01259605036493e-07	8.22302432137633e-06	0.0206	0.0185	0.0199	0.0199	TRUE	0.276
FBgn0030452	1975	636	783	1268	498	526	995	994	1116	647	697	645	848.7	1035	663	0.64	-0.643	-5.188	2.12076659127436e-07	8.5862127402185e-06	0.0019	0.0166	0.0098	0.0098	TRUE	0.0541
FBgn0032036	16365	5920	6401	11913	4467	5067	8242	9252	9121	6075	6248	6211	7524.7	8872	6178	0.697	-0.522	-5.121	3.04673293935438e-07	1.20076328720484e-05	0.0018	0.0133	0.0073	0.0073	TRUE	0.0476
FBgn0024250	1054	346	294	590	191	214	531	541	419	301	267	262	386.8	497	277	0.558	-0.841	-5.11	3.22511690516521e-07	1.26546767728222e-05	0.0102	0.021	0.0165	0.0165	TRUE	0.207
FBgn0267824	2685	910	928	1778	682	733	1352	1422	1322	907	954	898	1142.63	1365	920	0.673	-0.571	-5.081	3.74863846789003e-07	1.45804029840596e-05	0	0.0156	0.0081	0.0081	TRUE	0.0149
FBgn0039886	2156	655	789	1450	451	576	1086	1024	1124	739	631	706	885	1078	692	0.644	-0.636	-5.032	4.85571914128179e-07	1.8722896273332e-05	0.0026	0.0164	0.0102	0.0102	TRUE	0.0677
FBgn0028990	3136	1062	1334	1581	753	920	1579	1660	1901	806	1053	1128	1354.5	1713	996	0.58	-0.786	-5.011	5.41257320392357e-07	2.06908967928529e-05	0.0178	0.0152	0.0169	0.0169	TRUE	0.3477
FBgn0035232	4109	1384	1486	2679	1051	1249	2070	2163	2117	1366	1470	1531	1786.14	2117	1456	0.687	-0.541	-4.951	7.38104900170708e-07	2.80953006231645e-05	0.0015	0.0146	0.008	0.008	TRUE	0.0369
FBgn0030529	25262	6903	7424	15682	5158	6154	12724	10788	10578	7997	7214	7543	9474	11363	7585	0.667	-0.583	-4.943	7.68340863364063e-07	2.91217534892924e-05	0.0066	0.0132	0.0099	0.0099	TRUE	0.1349
FBgn0013272	31993	9829	10717	22857	8027	8967	16114	15361	15271	11656	11227	10991	13436.41	15582	11291	0.725	-0.465	-4.9	9.5743648349765e-07	3.58729870122878e-05	8e-04	0.0131	0.0064	0.0064	TRUE	0.011
FBgn0031913	1995	712	947	1335	513	586	1005	1113	1349	681	717	718	930.57	1156	705	0.611	-0.71	-4.884	1.04133661426635e-06	3.86466050969599e-05	0.0104	0.0162	0.014	0.014	TRUE	0.2557
FBgn0260429	343	84	64	112	30	28	173	131	91	57	42	34	88.1	132	44	0.341	-1.553	-4.873	1.09703470866275e-06	4.05447641081289e-05	0.0747	0.0486	0.0579	0.0579	TRUE	0.0928
FBgn0031548	127	44	50	43	10	21	64	69	71	22	14	26	44.27	68	21	0.308	-1.699	-4.857	1.18911551048618e-06	4.37663299665306e-05	0	0.084	0.0567	0.0567	TRUE	0.2702
FBgn0051523	12636	3373	3449	7642	2166	2312	6364	5271	4914	3897	3029	2834	4385.05	5516	3253	0.59	-0.761	-4.83	1.3673757943542e-06	4.99148204930855e-05	0.0241	0.0136	0.0176	0.0176	TRUE	0.3682
FBgn0010382	2680	1016	929	1740	703	734	1350	1588	1324	887	983	900	1171.93	1421	923	0.65	-0.621	-4.828	1.37637962305651e-06	5.00384216431197e-05	0.0055	0.0155	0.011	0.011	TRUE	0.1236
FBgn0039101	641	211	234	377	125	169	323	330	333	192	175	207	260.04	329	191	0.584	-0.777	-4.808	1.52395509098597e-06	5.49549311555142e-05	0	0.025	0.0145	0.0145	TRUE	0.0506
FBgn0027580	2647	1211	1174	1433	698	831	1333	1893	1673	731	976	1019	1270.69	1633	909	0.556	-0.847	-4.806	1.54280895838372e-06	5.54104814206604e-05	0.0282	0.0153	0.0215	0.0215	TRUE	0.2438
FBgn0037223	89	22	22	12	4	7	45	34	31	6	6	9	21.81	37	7	0.179	-2.484	-4.801	1.57552757230207e-06	5.61997400130254e-05	0	0.1572	0.107	0.107	TRUE	0.3638
FBgn0261545	4014	1429	1314	2900	883	1005	2022	2233	1872	1479	1235	1232	1678.82	2042	1315	0.645	-0.632	-4.752	2.01426286509837e-06	7.0357017017377e-05	0.0088	0.0147	0.0121	0.0121	TRUE	0.1477
FBgn0033359	1013	338	302	440	214	248	510	528	430	224	299	304	382.74	489	276	0.558	-0.841	-4.742	2.11837842087956e-06	7.31624336099004e-05	0.0175	0.0211	0.0196	0.0196	TRUE	0.3452
FBgn0034400	13333	4693	4396	8995	3481	3883	6715	7334	6264	4587	4869	4759	5754.73	6771	4738	0.7	-0.515	-4.742	2.1137869609006e-06	7.31624336099004e-05	0.0033	0.0134	0.0083	0.0083	TRUE	0.0638
FBgn0044047	1568	387	412	846	239	276	790	605	587	431	334	338	514.26	661	368	0.558	-0.842	-4.714	2.42519308379746e-06	8.34022965149962e-05	0.0224	0.019	0.0208	0.0208	TRUE	0.3649
FBgn0030349	3923	1462	1486	2681	1090	1188	1976	2285	2117	1367	1525	1456	1787.65	2126	1449	0.682	-0.553	-4.713	2.438287195165e-06	8.35300924897486e-05	0.0037	0.0146	0.0093	0.0093	TRUE	0.0512
FBgn0013576	6089	2015	1999	4247	1567	1688	3067	3149	2848	2166	2192	2069	2581.76	3021	2142	0.709	-0.496	-4.708	2.50605691519491e-06	8.55227928875137e-05	0.0012	0.0141	0.0076	0.0076	TRUE	0.0298
FBgn0010591	3426	1221	1424	2118	929	1061	1726	1908	2029	1080	1299	1300	1557.11	1888	1226	0.649	-0.623	-4.704	2.54788210679594e-06	8.66182668901965e-05	0.0085	0.0149	0.0119	0.0119	TRUE	0.1376
FBgn0040398	8594	3113	4033	4730	2235	2733	4329	4865	5747	2412	3126	3350	3971.31	4980	2963	0.595	-0.75	-4.689	2.74830106493355e-06	9.27239302475877e-05	0.0236	0.0136	0.0181	0.0181	TRUE	0.3263
FBgn0030326	295	104	163	157	66	55	149	163	232	80	92	67	130.53	181	80	0.444	-1.173	-4.686	2.77991347404167e-06	9.34365634463743e-05	0.0335	0.037	0.0357	0.0357	TRUE	0.617
FBgn0027091	2455	905	980	1573	676	745	1236	1414	1396	802	945	913	1118	1349	887	0.657	-0.606	-4.682	2.83762915543214e-06	9.48775599744725e-05	0.0059	0.0157	0.0111	0.0111	TRUE	0.089
FBgn0035020	885	230	252	474	155	175	446	359	359	242	217	214	306.21	388	224	0.577	-0.794	-4.672	2.98451512573378e-06	9.88218447022704e-05	0.0092	0.0231	0.0171	0.0171	TRUE	0.2152
FBgn0265194	3505	1262	1258	2374	955	1035	1765	1972	1793	1211	1336	1269	1557.5	1843	1272	0.69	-0.536	-4.673	2.97531831419464e-06	9.88218447022704e-05	0.0024	0.0149	0.0088	0.0088	TRUE	0.0441
FBgn0034694	955	300	387	631	212	255	481	469	551	322	297	313	405.35	500	311	0.622	-0.684	-4.663	3.11052312291951e-06	0.000102612701688311	0.0022	0.0206	0.0128	0.0128	TRUE	0.0868
FBgn0052311	3555	1294	1090	2142	898	856	1791	2022	1553	1092	1256	1049	1460.57	1789	1132	0.633	-0.66	-4.654	3.25200525348855e-06	0.000106884172667242	0.0122	0.015	0.0137	0.0137	TRUE	0.1234
FBgn0002778	2413	857	922	1807	615	711	1215	1339	1314	921	860	871	1086.92	1289	884	0.688	-0.54	-4.639	3.50311734039434e-06	0.000114714213790046	0.0016	0.0157	0.0087	0.0087	TRUE	0.0324
FBgn0000256	5316	1771	1683	3260	1323	1523	2677	2768	2398	1662	1850	1867	2203.81	2614	1793	0.685	-0.546	-4.638	3.51644393078216e-06	0.000114728813521893	0.004	0.0143	0.0095	0.0095	TRUE	0.0623
FBgn0028939	50	21	34	11	3	6	25	33	48	6	4	7	20.6	35	6	0.164	-2.605	-4.637	3.5419899277529e-06	0.000115140526593048	0	0.1657	0.1287	0.1287	TRUE	0.187
FBgn0266452	1472	454	538	928	379	363	741	710	767	473	530	445	610.96	739	483	0.652	-0.617	-4.613	3.97397315488198e-06	0.0001274721615711	0.0013	0.018	0.0111	0.0111	TRUE	0.0778
FBgn0025836	223	62	74	90	35	36	112	97	105	46	49	44	75.6	105	46	0.438	-1.19	-4.594	4.35692512065065e-06	0.000138103672774503	0	0.0545	0.0325	0.0325	TRUE	0.0475
FBgn0011274	2192	550	601	1230	411	424	1104	860	856	627	575	520	756.95	940	574	0.61	-0.714	-4.582	4.61095918757652e-06	0.000145637636467178	0.0137	0.017	0.016	0.016	TRUE	0.2914
FBgn0032775	5848	2467	2730	4047	1727	1886	2945	3855	3890	2064	2415	2312	2913.61	3563	2264	0.635	-0.654	-4.555	5.23130961850089e-06	0.000163492192182412	0.0139	0.0139	0.0145	0.0145	TRUE	0.2853
FBgn0035001	19273	6351	6297	13283	5171	5500	9707	9925	8973	6774	7232	6741	8225.37	9535	6916	0.725	-0.464	-4.548	5.40978191118112e-06	0.000168478767422693	0.002	0.0132	0.0074	0.0074	TRUE	0.0323
FBgn0033188	2847	1122	1141	2049	778	909	1434	1753	1626	1045	1088	1114	1343.39	1604	1082	0.676	-0.566	-4.52	6.18882381631939e-06	0.000188780320999852	0.0053	0.0152	0.0105	0.0105	TRUE	0.1092
FBgn0262870	97	34	45	35	13	11	49	53	64	18	18	13	35.94	55	16	0.303	-1.722	-4.52	6.18869111500706e-06	0.000188780320999852	0	0.1005	0.0655	0.0655	TRUE	0.1405
FBgn0262103	3463	1311	1157	2264	886	1020	1744	2049	1649	1154	1239	1250	1514.26	1814	1214	0.67	-0.579	-4.518	6.2344645720239e-06	0.00018952346738231	0.0065	0.0149	0.0111	0.0111	TRUE	0.1504
FBgn0010223	188	52	56	67	26	29	95	81	80	34	36	36	60.3	85	35	0.409	-1.288	-4.463	8.068523633057e-06	0.000241974208752992	0	0.0651	0.0397	0.0397	TRUE	0.114
FBgn0015600	2796	921	951	1926	750	748	1408	1439	1355	982	1049	917	1191.77	1401	983	0.701	-0.512	-4.401	1.07925756978373e-05	0.000318309509074956	0.001	0.0155	0.0088	0.0088	TRUE	0.0388
FBgn0038877	2729	710	866	1752	477	628	1375	1110	1234	893	667	770	1008.06	1240	777	0.628	-0.672	-4.399	1.08912444790198e-05	0.000320159454041682	0.0148	0.016	0.0157	0.0157	TRUE	0.2143
FBgn0028563	2118	817	888	1501	597	673	1067	1277	1265	765	835	825	1005.7	1203	808	0.673	-0.572	-4.381	1.17881948749213e-05	0.000344253940166963	0.0058	0.016	0.0112	0.0112	TRUE	0.1251
FBgn0259749	3043	1100	1275	1688	813	966	1533	1719	1817	861	1137	1184	1375.06	1690	1061	0.627	-0.674	-4.382	1.17821283040808e-05	0.000344253940166963	0.0161	0.0151	0.0162	0.0162	TRUE	0.3408
FBgn0050069	9629	2281	1729	4513	1158	1149	4850	3565	2464	2301	1620	1408	2701.25	3626	1776	0.49	-1.029	-4.38	1.18468835972912e-05	0.00034483722941527	0.0881	0.014	0.0393	0.0393	TRUE	0.1265
FBgn0001297	26555	9217	8603	17994	7097	7889	13375	14404	12258	9176	9926	9669	11468.17	13346	9590	0.719	-0.477	-4.377	1.20534393005771e-05	0.0003497067877858	0.0039	0.0131	0.0085	0.0085	TRUE	0.0618
FBgn0263257	280	76	83	125	47	39	141	119	118	64	66	48	92.56	126	59	0.468	-1.096	-4.372	1.23115600994731e-05	0.00035603592794158	0.0074	0.0469	0.0326	0.0326	TRUE	0.2031
FBgn0020493	784	232	256	472	168	193	395	363	365	241	235	237	305.74	374	238	0.633	-0.659	-4.371	1.23798011444711e-05	0.000356850772795482	0	0.0231	0.0128	0.0128	TRUE	0.0311
FBgn0037222	817	247	273	524	140	200	411	386	389	267	196	245	315.78	395	236	0.601	-0.735	-4.338	1.43981226949608e-05	0.00041103871424364	0.0082	0.0228	0.0171	0.0171	TRUE	0.2231
FBgn0039613	8020	2075	2460	5285	1553	1840	4039	3243	3505	2695	2172	2255	2984.97	3596	2374	0.66	-0.599	-4.33	1.48897610258101e-05	0.000422366565149334	0.0129	0.0139	0.0134	0.0134	TRUE	0.1727
FBgn0005636	906	432	361	565	240	270	456	675	514	288	336	331	433.43	548	318	0.581	-0.783	-4.318	1.57679804295794e-05	0.000441652206560577	0.0224	0.0201	0.0211	0.0211	TRUE	0.4602
FBgn0040290	1656	538	560	1073	436	447	834	841	798	547	610	548	696.28	824	568	0.688	-0.54	-4.312	1.61748402522261e-05	0.000451627906352908	4e-04	0.0174	0.0097	0.0097	TRUE	0.0448
FBgn0267336	3505	1170	909	2150	710	804	1765	1828	1295	1096	993	985	1327.32	1629	1025	0.629	-0.669	-4.311	1.62285795518447e-05	0.000451712368963376	0.0166	0.0152	0.0165	0.0165	TRUE	0.3813
FBgn0033446	257	77	64	101	37	44	129	120	91	52	52	54	83.03	113	53	0.457	-1.131	-4.309	1.63982582730906e-05	0.00045501335339071	0	0.0508	0.0353	0.0353	TRUE	0.2668
FBgn0036663	14628	6569	6647	10230	4491	4830	7368	10266	9471	5217	6281	5920	7420.5	9035	5806	0.643	-0.638	-4.301	1.69894882409871e-05	0.000467053616550839	0.0179	0.0133	0.0157	0.0157	TRUE	0.3206
FBgn0015522	359	136	113	218	60	66	181	213	161	111	84	81	138.39	185	92	0.507	-0.981	-4.297	1.73235528007208e-05	0.000474771953218522	0.0181	0.0356	0.0291	0.0291	TRUE	0.4013
FBgn0261547	1518	572	489	947	385	419	765	894	697	483	538	514	648.37	785	512	0.651	-0.619	-4.282	1.84888588922184e-05	0.000497523462697853	0.0072	0.0177	0.0133	0.0133	TRUE	0.1633
FBgn0263042	131	39	52	57	13	19	66	61	74	29	18	23	45.26	67	23	0.362	-1.466	-4.273	1.93146856320445e-05	0.000516624339112974	0	0.0824	0.0564	0.0564	TRUE	0.3946
FBgn0032400	1549	308	348	729	173	229	780	481	496	372	242	281	441.96	586	298	0.509	-0.973	-4.26	2.04359078887326e-05	0.000543351138999826	0.0625	0.02	0.0349	0.0349	TRUE	1.031
FBgn0261836	77256	24618	18346	47667	13788	14264	38911	38473	26141	24307	19284	17483	27433.4	34508	20358	0.59	-0.761	-4.256	2.07844725469552e-05	0.000549339160165371	0.0371	0.013	0.023	0.023	TRUE	0.5504
FBgn0033520	66	8	18	7	0	1	33	13	26	4	0	1	12.7	24	2	0.083	-3.589	-4.24	2.23538275711937e-05	0.000587331982821896	0.2645	0.2608	0.2617	0.2617	TRUE	0.5477
FBgn0266418	1044	377	409	674	282	311	526	589	583	344	394	381	469.52	566	373	0.659	-0.603	-4.236	2.27225668214504e-05	0.000592602769803261	0.0035	0.0196	0.0122	0.0122	TRUE	0.0622
FBgn0039209	4689	1424	1223	2981	869	1053	2362	2225	1743	1520	1215	1291	1725.99	2110	1342	0.636	-0.652	-4.233	2.31016042029101e-05	0.000599900841502392	0.018	0.0147	0.0164	0.0164	TRUE	0.2778
FBgn0262127	8873	2805	2484	5760	2031	2300	4469	4384	3539	2937	2841	2819	3498.18	4131	2866	0.694	-0.528	-4.197	2.70310795149619e-05	0.000689873424755776	0.0075	0.0137	0.0111	0.0111	TRUE	0.1894
FBgn0053181	1017	284	288	614	197	211	512	444	410	313	276	259	368.95	455	283	0.62	-0.689	-4.195	2.72321611469987e-05	0.000693019598103765	0.0098	0.0214	0.0164	0.0164	TRUE	0.1519
FBgn0001114	91849	29582	32345	49802	24223	27851	46261	46231	46088	25396	33879	34137	38665.35	46193	31137	0.674	-0.569	-4.192	2.76078184616014e-05	0.000700130961979405	0.0127	0.0129	0.0133	0.0133	TRUE	0.3191
FBgn0260486	5030	1752	1507	3652	1065	1109	2533	2738	2147	1862	1490	1359	2021.65	2473	1570	0.636	-0.653	-4.192	2.76688108921916e-05	0.000700130961979405	0.0204	0.0144	0.0169	0.0169	TRUE	0.3268
FBgn0013763	54728	21973	28996	35273	15930	19182	27565	34340	41316	17987	22280	23511	27833.15	34407	21259	0.618	-0.695	-4.18	2.92063232144772e-05	0.000736942552043479	0.0292	0.013	0.0199	0.0199	TRUE	0.1251
FBgn0038595	342	123	146	176	81	91	172	192	208	90	113	112	147.85	191	105	0.546	-0.873	-4.16	3.17828160713999e-05	0.000797435331684392	0.0089	0.0341	0.0239	0.0239	TRUE	0.2062
FBgn0032899	2716	830	1187	1693	629	876	1368	1297	1691	863	880	1074	1195.53	1452	939	0.646	-0.63	-4.124	3.71709818721178e-05	0.000922233803718532	0.0169	0.0155	0.0159	0.0159	TRUE	0.2447
FBgn0011206	853	233	207	475	123	155	430	364	295	242	172	190	282.16	363	201	0.557	-0.844	-4.093	4.25179475279056e-05	0.001040404831404	0.0306	0.024	0.0266	0.0266	TRUE	0.1503
FBgn0038290	2405	680	883	1646	590	684	1211	1063	1258	839	825	838	1005.86	1177	834	0.708	-0.498	-4.054	5.03488799191289e-05	0.00120878025185898	0.0023	0.016	0.0098	0.0098	TRUE	0.0824
FBgn0036746	4003	1309	1176	2710	952	1089	2016	2046	1676	1382	1331	1335	1630.96	1913	1349	0.705	-0.503	-4.051	5.09331308541255e-05	0.00121951988311209	0.0051	0.0148	0.0104	0.0104	TRUE	0.1389
FBgn0034636	60	22	17	15	1	5	30	34	24	8	1	6	17.33	29	5	0.187	-2.419	-4.049	5.14881615147817e-05	0.00122950416786102	0	0.1945	0.152	0.152	TRUE	0.6828
FBgn0041180	18682	6144	7055	14671	5402	5797	9409	9602	10053	7481	7555	7105	8534.34	9688	7380	0.762	-0.392	-4.047	5.19484027892526e-05	0.00123717760332586	9e-04	0.0132	0.0066	0.0066	TRUE	0.0132
FBgn0028473	47856	17258	21158	28833	13576	16341	24103	26971	30148	14703	18988	20029	22490.36	27074	17907	0.661	-0.597	-4.029	5.60392439445521e-05	0.00132398288014357	0.0186	0.013	0.0157	0.0157	TRUE	0.3005
FBgn0031313	2824	1250	1408	1906	865	986	1422	1954	2006	972	1210	1209	1462.07	1794	1130	0.63	-0.666	-4.01	6.08318110263383e-05	0.00142212320422991	0.0249	0.015	0.0191	0.0191	TRUE	0.4088
FBgn0050269	798	234	228	380	137	217	402	366	325	194	192	266	290.64	364	217	0.592	-0.757	-4.008	6.12226708976526e-05	0.001427513952056	0.0191	0.0237	0.0218	0.0218	TRUE	0.4032
FBgn0015576	383	135	149	249	88	90	193	211	212	127	123	110	162.76	205	120	0.59	-0.762	-4.007	6.15043756103004e-05	0.00143033805107297	0	0.0322	0.0192	0.0192	TRUE	0.0479
FBgn0052687	750	249	278	487	187	216	378	389	396	248	262	265	322.94	388	258	0.665	-0.588	-3.995	6.46307768592894e-05	0.00149913106636899	0	0.0226	0.0122	0.0122	TRUE	0.015
FBgn0020762	2420	894	927	1847	653	796	1219	1397	1321	942	913	976	1127.95	1312	944	0.721	-0.473	-3.988	6.6547834374925e-05	0.00153682019628717	0.0023	0.0156	0.0091	0.0091	TRUE	0.0495
FBgn0032330	868	347	301	496	211	268	437	542	429	253	295	328	380.82	469	292	0.621	-0.688	-3.988	6.66007180607216e-05	0.00153682019628717	0.0146	0.0211	0.0185	0.0185	TRUE	0.2001
FBgn0015801	1891	618	674	1305	496	591	952	966	960	665	694	724	827.03	959	694	0.723	-0.468	-3.983	6.80435740867491e-05	0.00156202091337803	0	0.0167	0.0086	0.0086	TRUE	0.0176
FBgn0035084	303	125	127	166	74	84	153	195	181	85	103	103	136.67	176	97	0.549	-0.864	-3.969	7.21374264818232e-05	0.00164329426514987	0.011	0.0359	0.0258	0.0258	TRUE	0.1798
FBgn0028542	2064	932	1297	1071	611	743	1040	1457	1848	546	855	911	1109.26	1448	771	0.532	-0.912	-3.965	7.34218925658854e-05	0.00166828774766414	0.0699	0.0157	0.037	0.037	TRUE	0.1282
FBgn0038874	259	101	103	133	53	73	130	158	147	68	74	89	111.08	145	77	0.531	-0.914	-3.945	7.98313715269917e-05	0.00178657795525356	0.0081	0.0412	0.0283	0.0283	TRUE	0.1705
FBgn0051098	404	129	152	245	97	89	203	202	217	125	136	109	165.23	207	123	0.595	-0.749	-3.929	8.51550313515335e-05	0.00189146100810002	0	0.0319	0.0194	0.0194	TRUE	0.0866
FBgn0022338	2263	720	830	1516	583	731	1140	1125	1183	773	815	896	988.69	1149	828	0.719	-0.475	-3.922	8.78640038825575e-05	0.00194677781736801	0.0021	0.016	0.0095	0.0095	TRUE	0.0608
FBgn0262818	782	265	212	495	146	173	394	414	302	252	204	212	296.46	370	223	0.605	-0.724	-3.915	9.03710778301281e-05	0.00199735779214132	0.0168	0.0235	0.0209	0.0209	TRUE	0.2751
FBgn0020386	6514	2431	2313	5010	1860	2039	3281	3799	3296	2555	2601	2499	3005.21	3459	2552	0.738	-0.438	-3.913	9.1136963349629e-05	0.00200929933800779	0.0033	0.0139	0.0086	0.0086	TRUE	0.0889
FBgn0085334	205	33	58	72	20	20	103	52	83	37	28	25	54.45	79	30	0.377	-1.407	-3.911	9.172498964761e-05	0.00201727032787966	0.0683	0.0707	0.0698	0.0698	TRUE	0.1461
FBgn0026160	4519	1466	1346	3046	1125	1282	2276	2291	1918	1553	1573	1571	1863.85	2162	1566	0.724	-0.466	-3.906	9.38993373734288e-05	0.00204489339360668	0.004	0.0145	0.0097	0.0097	TRUE	0.1156
FBgn0036196	409	175	188	307	102	106	206	273	268	157	143	130	196.08	249	143	0.583	-0.779	-3.902	9.52339216402141e-05	0.00206889887816924	0.0146	0.0289	0.023	0.023	TRUE	0.2994
FBgn0039637	6149	2155	2579	4313	1824	2061	3097	3368	3675	2199	2551	2526	2902.72	3380	2425	0.717	-0.479	-3.894	9.85844112828835e-05	0.00212099360216581	0.0064	0.0139	0.0105	0.0105	TRUE	0.0829
FBgn0039804	2144	779	788	1508	575	714	1080	1217	1123	769	804	875	978.07	1140	816	0.716	-0.482	-3.883	0.0001031598927333	0.00221408473391687	0.0031	0.0161	0.01	0.01	TRUE	0.0473
FBgn0004198	10115	3436	3024	6734	2653	2866	5095	5370	4309	3434	3711	3513	4238.43	4925	3553	0.721	-0.472	-3.874	0.000106936012433038	0.00228412245261648	0.0067	0.0136	0.0104	0.0104	TRUE	0.1442
FBgn0033502	190	83	88	105	41	52	96	130	125	54	57	64	87.57	117	58	0.501	-0.998	-3.861	0.000112900902318563	0.00240576157165415	0	0.0488	0.0347	0.0347	TRUE	0.3243
FBgn0002609	109	37	34	45	15	12	55	58	48	23	21	15	36.63	54	20	0.371	-1.432	-3.855	0.000115932365161276	0.00246446199639972	0	0.0988	0.0647	0.0647	TRUE	0.2184
FBgn0003891	31065	10280	9291	22956	7603	8146	15646	16066	13239	11706	10634	9984	12879.19	14984	10775	0.719	-0.476	-3.849	0.000118427916812322	0.00251151775011275	0.0083	0.0131	0.0109	0.0109	TRUE	0.1266
FBgn0020414	23991	6221	7348	16031	5271	6403	12083	9722	10470	8175	7372	7848	9278.48	10758	7798	0.725	-0.465	-3.842	0.000121824165870254	0.00257740580856616	0.0075	0.0132	0.0104	0.0104	TRUE	0.1427
FBgn0029881	11617	3661	3063	7813	2469	2784	5851	5721	4364	3984	3453	3412	4464.45	5312	3616	0.681	-0.555	-3.838	0.00012391628456601	0.00261545579770011	0.0156	0.0135	0.0148	0.0148	TRUE	0.2955
FBgn0014906	8218	2664	3136	5944	2382	2693	4139	4163	4468	3031	3332	3301	3739.05	4257	3221	0.756	-0.403	-3.829	0.000128467135665889	0.00267349714340205	0.0018	0.0137	0.0077	0.0077	TRUE	0.0332
FBgn0027590	1110	351	380	700	280	330	559	549	541	357	392	404	467.02	550	384	0.696	-0.523	-3.83	0.000128392051436366	0.00267349714340205	0	0.0196	0.0111	0.0111	TRUE	0.0516
FBgn0028331	12595	3848	4000	8117	3175	3943	6344	6014	5700	4139	4441	4833	5244.94	6019	4471	0.742	-0.43	-3.832	0.000127318918804521	0.00267349714340205	0.0042	0.0134	0.0089	0.0089	TRUE	0.0612
FBgn0031637	2857	976	1068	1986	840	895	1439	1525	1522	1013	1175	1097	1295.11	1495	1095	0.731	-0.451	-3.831	0.000127786133445936	0.00267349714340205	0.0027	0.0153	0.0092	0.0092	TRUE	0.0547
FBgn0035879	3202	1136	1119	2196	900	1027	1613	1775	1594	1120	1259	1259	1436.65	1661	1213	0.729	-0.455	-3.83	0.000128251758645793	0.00267349714340205	0.0034	0.015	0.0094	0.0094	TRUE	0.0567
FBgn0042094	309	91	91	175	51	53	156	142	130	89	71	65	108.84	143	75	0.533	-0.908	-3.83	0.000128122445897143	0.00267349714340205	0.0111	0.0418	0.0301	0.0301	TRUE	0.3221
FBgn0031988	4563	1420	1446	3220	1206	1317	2298	2219	2060	1642	1687	1614	1920.13	2192	1648	0.751	-0.414	-3.828	0.000129381817874478	0.00268000895769297	0.0014	0.0145	0.0078	0.0078	TRUE	0.0334
FBgn0260745	12787	4644	5296	7875	3757	4350	6440	7258	7546	4016	5255	5332	5974.41	7081	4868	0.687	-0.541	-3.816	0.000135864874685993	0.0028012695343244	0.0145	0.0134	0.0143	0.0143	TRUE	0.2888
FBgn0002945	169	65	44	82	19	29	85	102	63	42	27	36	58.89	83	35	0.426	-1.231	-3.8	0.000144618315652375	0.00295439297595345	0.0313	0.0663	0.0548	0.0548	TRUE	0.1281
